x,y,z1,z2,z3,z4,z5
25,0,1.297182272,-0.638112734,-0.851820837,-0.076154362,0
32,0,0.157040531,0.099852923,-0.363933722,-0.552785079,1
24,0,-0.473037799,0.087345031,0.937098584,-0.235791444,0
14,1,-1.43315716,0.625184408,3.051276082,4.772251877,0
18,0,-0.938095614,-0.375446991,0.44921147,5.698146954,0
15,0,-0.818080694,-0.688144304,-1.177078913,-1.136600694,1
11,0,-0.112993039,-0.137797034,0.611840508,0.058396893,1
16,0,0.097033071,0.850326473,-0.689191798,-1.059062683,1
41,1,-0.308017284,3.126762906,2.726018005,-0.283682569,0
7,0,-0.623056449,-1.075888971,-1.014449875,0.471172777,0
28,0,0.322061047,1.525752667,-0.363933722,-1.556218167,1
17,0,-0.263011689,-0.275383851,-0.038675645,-0.27227992,1
30,0,0.637100212,0.750263333,-0.851820837,-0.728385869,1
25,0,1.177167352,-0.450494346,-0.038675645,-1.120636986,1
48,0,-0.353022879,3.752157531,1.262356661,0.808691179,1
11,0,-1.718192595,-0.437986454,-0.52656276,-0.082995951,1
35,1,-0.007979984,-0.150304927,-1.014449875,-0.420514354,1
24,0,0.832124457,2.301242002,-0.689191798,0.008225238,1
48,0,0.022023746,-0.437986454,2.075501852,1.818965856,0
13,0,0.007021881,-0.012718109,-0.689191798,0.395915295,0
28,0,0.787118862,2.588923529,1.424985699,2.628553916,0
15,0,-0.893090019,0.287471311,-0.689191798,-0.956438844,1
20,0,0.172042396,-0.412970669,-1.50233699,-1.200455527,1
23,0,-0.082989309,-0.475510131,-1.339707951,-0.844692887,1
57,0,3.202419129,3.602062821,-0.851820837,0.275047219,1
20,0,0.022023746,1.025436968,-0.689191798,0.760800054,0
37,0,-0.623056449,-0.838239014,-0.689191798,-0.783118583,1
8,0,0.472079697,-0.988333724,-0.201304684,0.425562182,0
13,0,0.097033071,1.225563247,-1.014449875,-1.033976855,0
13,0,-0.142996769,-0.713160089,-0.851820837,0.183826029,1
24,0,0.787118862,1.550768452,1.262356661,0.959206142,0
32,0,2.332310958,6.478878094,-1.014449875,-0.596115144,1
15,1,0.787118862,-0.125289142,-0.201304684,0.131373845,0
22,0,-0.218006094,1.600800022,0.123953393,-0.390867467,1
19,0,2.287305363,1.200547462,-1.177078913,-0.463844419,1
27,0,0.532087157,2.488860389,1.424985699,-0.682775275,1
13,0,0.112034936,-0.625604841,0.611840508,-0.384025878,0
29,0,1.087156162,0.087345031,0.286582431,0.07892166,0
14,0,-0.728069504,-0.362939099,0.774469546,-1.323604133,1
19,0,-0.503041529,-0.825731121,0.937098584,0.046994244,1
18,0,0.412072237,-0.412970669,0.123953393,0.395915295,0
24,0,0.967141242,0.412550236,-1.014449875,0.845179655,0
35,0,0.982143107,-0.050241787,0.123953393,-0.082995951,0
15,0,1.672228898,0.337502881,0.774469546,-0.336134753,0
29,1,0.442075967,1.475721097,1.750243776,-0.744349578,0
2,0,-0.112993039,-0.713160089,2.075501852,-1.033976855,0
13,0,0.082031206,-0.075257572,-1.177078913,-0.90170613,0
16,0,0.352064777,-0.500525916,-0.52656276,-0.618920442,0
25,0,-0.458035934,-1.113412648,0.44921147,-0.463844419,1
28,1,0.277055452,0.400042343,-0.851820837,0.487136485,0
36,0,-1.22313105,0.112360816,0.286582431,-1.268871419,1
27,0,-0.638058314,-0.275383851,-0.689191798,0.685542573,1
33,0,-0.127994904,0.074837138,-0.689191798,1.057268921,0
44,0,0.247051722,0.024805568,-1.177078913,-0.837851297,0
70,0,-0.473037799,0.500105483,-1.014449875,-0.233510915,0
30,0,-0.893090019,-0.575573271,-1.50233699,-0.762593816,0
44,0,-0.623056449,-0.075257572,-0.363933722,-1.202736057,0
28,0,-1.43315716,-1.125920541,-1.177078913,-0.842412357,0
80,0,-0.563048989,0.287471311,-0.52656276,0.425562182,0
38,0,0.397070372,-1.150936326,-1.177078913,-0.235791444,0
27,0,0.412072237,-0.337923314,0.937098584,0.275047219,1
49,0,-0.998103074,-0.575573271,-0.52656276,-0.862937124,0
36,0,-1.073112399,-0.788207444,-0.851820837,0.297852516,0
33,0,0.442075967,-0.838239014,2.563388967,-0.509455014,0
31,0,-0.938095614,0.575152838,0.286582431,-0.509455014,1
46,0,-0.983101209,-0.425478561,-1.339707951,-0.762593816,0
48,0,-0.022981849,-0.350431206,0.123953393,-0.641725739,0
21,0,-0.893090019,-1.551188886,-0.363933722,0.275047219,1
45,1,-1.058110534,-0.513033809,-0.52656276,0.635370918,0
91,1,0.997144972,-0.025226002,-0.52656276,0.236278213,1
21,0,1.447200922,0.800294903,0.774469546,0.678700984,0
57,1,-0.818080694,-0.888270584,0.44921147,0.373109998,1
17,1,-1.52316835,-0.950810046,-0.363933722,-1.033976855,0
33,0,-0.758073234,-1.150936326,-1.014449875,-0.409111705,1
39,0,-0.773075099,-0.538049594,0.937098584,0.690103632,1
32,0,-0.878088154,-1.013349508,-0.038675645,-0.564187728,0
56,0,-0.803078829,-0.050241787,-0.689191798,-0.509455014,0
12,0,-1.778200055,0.162392386,1.424985699,-0.053349065,0
25,0,-2.24325787,-1.025857401,-0.52656276,0.425562182,0
59,0,-0.338021014,-0.563065379,-0.363933722,-0.466124949,0
75,0,-0.878088154,-0.925794261,-1.177078913,-0.90170613,0
5,0,-0.308017284,0.299979203,0.611840508,-1.490082805,0
86,0,-0.037983714,-1.276015251,-0.363933722,0.151898612,0
28,0,-1.058110534,-1.000841616,-0.038675645,-0.828729178,0
39,0,-1.043108669,-0.738175874,-0.851820837,-0.235791444,0
84,0,-0.368024744,0.012297676,-1.014449875,-0.789960173,0
63,0,-2.318267195,-1.063381078,-0.851820837,-1.248346652,0
48,0,0.172042396,-0.888270584,-0.851820837,0.183826029,0
161,0,0.307059182,-0.800715336,-1.014449875,-0.425075413,0
40,0,-1.928218705,-1.100904756,-1.177078913,-0.653128388,1
44,0,0.247051722,-1.038365293,-0.851820837,-0.155972903,0
55,0,0.787118862,-0.550557486,-1.177078913,-1.16852811,0
102,1,0.022023746,0.93788172,-0.52656276,2.049299361,1
50,1,-0.022981849,0.149884493,-0.52656276,-0.313329456,0
30,0,-1.043108669,-1.188460003,-0.52656276,-0.235791444,0
37,0,0.892131917,-0.337923314,-0.689191798,0.010505768,0
42,0,-0.668062044,-1.138428433,-0.689191798,-0.769435405,0
63,1,0.187044261,0.450073913,0.123953393,-0.347537402,1
74,0,-0.188002364,-0.638112734,-0.689191798,0.046994244,0
28,0,1.342187867,-0.663128519,-0.851820837,-1.344128901,0
50,0,-0.758073234,-0.888270584,0.123953393,-1.08642904,1
35,0,1.222172947,1.075468538,-1.014449875,-0.436478062,0
18,0,-1.073112399,-1.175952111,-1.339707951,-0.201583498,0
41,0,0.052027476,-0.450494346,-1.339707951,-0.201583498,0
35,1,-1.163123589,0.199916063,-1.177078913,0.425562182,0
56,1,-0.142996769,-0.350431206,-1.664966028,-0.082995951,0
35,0,-2.06323549,-0.738175874,-0.52656276,-0.965560963,0
52,1,0.052027476,-0.700652196,-1.177078913,-0.035104827,0
49,0,0.547089022,-1.000841616,-1.50233699,1.260236069,0
39,0,-0.728069504,0.174900278,-0.689191798,-0.117203898,0
32,0,0.172042396,-1.188460003,-1.177078913,0.678700984,0
68,0,0.517085292,-0.387954884,-0.52656276,-1.674805714,0
122,0,0.247051722,-0.375446991,-0.851820837,-0.313329456,0
78,0,-1.46316089,-0.575573271,-0.689191798,-0.384025878,0
60,1,-0.878088154,-1.438617853,-0.689191798,-0.618920442,1
59,1,0.847126322,1.563276345,-0.363933722,0.316096754,1
69,0,-0.398028474,0.024805568,-0.851820837,-0.306487867,0
22,0,-0.563048989,-0.150304927,-0.038675645,-1.120636986,0
50,1,-0.818080694,-0.950810046,-0.689191798,-1.097831688,0
50,1,-1.448159025,-0.137797034,-1.014449875,-0.119484427,0
38,0,-0.203004229,-0.237860174,1.262356661,0.108568547,1
15,0,0.292057317,-0.337923314,-0.201304684,0.332060462,0
83,1,-0.353022879,0.600168623,-0.851820837,-0.336134753,0
17,0,-1.193127319,-1.125920541,-1.339707951,-0.114923368,0
24,0,0.487081562,-0.225352282,-1.177078913,-0.27227992,0
18,0,-0.668062044,-0.488018024,-1.014449875,-0.618920442,0
34,0,0.292057317,-0.875762691,-0.52656276,0.008225238,0
12,0,-0.548047124,-1.463633638,-0.363933722,-0.206144558,0
11,0,-0.323019149,0.224931848,-1.014449875,2.272791276,0
39,0,-0.203004229,-0.638112734,-1.664966028,0.425562182,0
45,0,-0.157998634,-0.725667981,-0.038675645,0.247680862,0
38,0,-0.953097479,-1.526173101,-0.52656276,0.667298335,0
16,0,-0.638058314,0.062329246,0.937098584,1.479166924,0
29,0,-1.118117994,-0.513033809,-1.177078913,-0.561907198,0
54,0,0.682105807,-1.138428433,-0.52656276,-0.238071974,1
34,0,-0.398028474,-0.763191659,0.774469546,0.108568547,0
44,0,0.322061047,-0.412970669,-0.689191798,-0.313329456,0
17,0,-0.563048989,-0.538049594,0.123953393,1.451800567,0
71,0,-0.188002364,-0.738175874,-1.014449875,-0.358940051,1
10,1,-0.233007959,-0.675636411,-0.689191798,0.126812785,0
99,0,-1.178125454,-0.287891744,1.424985699,-0.534540841,1
17,0,-1.25313478,-1.138428433,1.099727623,0.049274774,0
13,0,-1.31314224,0.037313461,-1.664966028,1.479166924,1
178,1,-0.323019149,-0.725667981,-0.038675645,-1.200455527,0
25,0,-0.323019149,0.600168623,-0.851820837,-0.00545794,0
20,0,-1.298140375,-1.288523143,0.774469546,-0.54822402,1
17,0,0.472079697,-1.250999466,-1.014449875,-0.564187728,0
31,0,0.532087157,-1.72629938,1.587614737,0.183826029,1
45,0,-0.413030339,0.412550236,0.44921147,1.059549451,0
20,0,-0.518043394,-1.088396863,1.587614737,-0.155972903,0
55,0,-0.127994904,-0.362939099,-0.851820837,0.722031049,0
25,1,-0.413030339,-0.337923314,0.286582431,-1.16852811,1
32,0,-0.007979984,-0.738175874,-1.014449875,-0.951877785,0
55,0,-0.428032204,-0.938302154,-1.014449875,-0.27227992,0
30,0,0.847126322,-1.025857401,-0.201304684,-0.076154362,0
25,0,-0.848084424,-0.988333724,-1.664966028,-1.047660034,0
29,0,-0.142996769,-0.913286369,-1.664966028,0.487136485,0
72,0,0.532087157,-0.600589056,-0.201304684,-0.27684098,0
21,0,-0.308017284,-1.150936326,-0.689191798,-0.789960173,0
25,0,-0.383026609,-0.813223229,0.611840508,0.031030536,0
6,0,-0.308017284,-0.800715336,-1.339707951,-0.493491306,1
36,1,-0.173000499,-0.312907529,-1.177078913,-0.201583498,1
35,0,-0.338021014,-0.638112734,0.937098584,1.333213021,1
33,1,-0.728069504,0.037313461,-0.851820837,-0.320171045,1
81,0,-0.413030339,-1.200967896,-1.014449875,-1.070465331,0
56,0,0.292057317,-0.025226002,1.912872814,1.054988392,0
17,0,-0.908091884,-0.412970669,1.424985699,0.760800054,1
44,0,-0.983101209,-0.925794261,-1.339707951,-0.358940051,0
14,0,-1.268136645,-0.713160089,-1.014449875,0.685542573,0
15,1,-0.022981849,-1.088396863,-0.689191798,-0.983805201,0
45,0,-0.713067639,-1.376078391,-1.50233699,-1.200455527,0
40,0,-0.848084424,-0.488018024,0.286582431,0.049274774,0
76,1,0.007021881,-0.212844389,-1.014449875,-0.283682569,0
40,1,-0.112993039,-1.113412648,1.099727623,-1.220980295,0
69,0,-0.157998634,-0.813223229,-1.339707951,-1.16852811,0
37,0,-0.653060179,-0.025226002,-0.038675645,-0.568748787,0
31,0,0.307059182,-1.213475788,-1.827595066,-1.289396187,0
36,0,0.937137512,1.300610602,-0.689191798,-0.358940051,1
46,0,0.397070372,0.362518666,0.774469546,-0.552785079,0
25,0,1.297182272,0.650200193,1.099727623,-0.577870906,1
14,0,-0.638058314,0.750263333,-0.038675645,-0.235791444,1
32,0,0.502083427,0.174900278,0.611840508,-1.642878298,0
20,0,-0.413030339,-0.788207444,-1.339707951,-0.618920442,0
35,0,2.587342663,2.063592044,0.611840508,0.667298335,1
12,0,2.827372503,0.512613375,-0.038675645,-0.783118583,0
13,0,-2.03323176,-0.112781249,2.726018005,0.635370918,0
34,0,-0.968099344,-0.575573271,-0.689191798,0.815532768,1
18,0,-0.413030339,0.149884493,-0.038675645,0.092604839,0
7,0,-0.728069504,0.037313461,-0.363933722,-1.503765983,1
11,0,1.432199057,1.913497335,2.400759929,0.218033975,0
10,0,-0.293015419,-0.675636411,-0.038675645,-0.705580572,0
13,0,0.847126322,-0.400462776,0.123953393,-0.386306408,0
21,0,0.217047992,-0.675636411,-0.363933722,0.760800054,0
34,0,-0.998103074,-0.800715336,0.44921147,-0.586993025,0
21,0,1.147163622,-0.863254799,0.774469546,-0.463844419,0
28,0,0.667103942,0.324994988,0.123953393,0.206631326,1
22,0,0.427074102,1.250579032,0.937098584,-0.577870906,1
22,0,1.882255008,1.300610602,-0.851820837,-0.659969977,0
13,0,-0.308017284,-0.725667981,-0.689191798,-0.762593816,0
31,0,0.427074102,0.475089698,1.750243776,-0.217547206,0
28,0,-0.788076964,-0.300399636,-1.177078913,-1.113795397,1
16,1,-0.773075099,-0.650620626,-0.038675645,-0.327012634,1
22,0,-1.013104939,0.149884493,-0.52656276,-0.659969977,0
19,0,0.427074102,-0.175320712,-1.50233699,-0.618920442,1
33,0,0.682105807,0.274963418,-0.201304684,-0.178778201,1
30,0,0.067029341,0.625184408,0.123953393,-0.828729178,1
36,0,0.922135647,0.099852923,0.937098584,0.208911856,0
7,0,-1.34314597,-0.325415421,1.750243776,-0.386306408,0
11,0,-0.728069504,0.525121268,-0.038675645,3.0413298,0
27,0,-0.263011689,1.938513119,-0.52656276,-0.044226946,0
24,0,-1.34314597,1.263086925,1.912872814,-0.317890515,1
25,0,3.277428454,2.839081379,1.587614737,2.23402227,0
22,0,0.592094617,-0.237860174,1.262356661,-0.306487867,0
43,0,-0.488039664,0.88785015,0.44921147,-0.178778201,0
16,0,-0.578050854,-0.925794261,-0.689191798,0.167862321,1
10,0,-0.968099344,-1.276015251,-0.363933722,0.238558743,0
8,0,-0.953097479,-0.237860174,-0.689191798,-0.347537402,1
19,0,3.472452699,1.78841841,1.262356661,0.247680862,0
11,0,-0.398028474,0.174900278,0.774469546,-0.653128388,0
13,0,-0.022981849,-0.437986454,-0.201304684,-1.148003343,0
11,0,0.547089022,2.326257787,-0.851820837,-1.412544793,0
16,0,-0.938095614,-1.576204671,-0.363933722,0.138215434,1
46,0,2.587342663,0.83781858,2.075501852,-0.046507476,1
18,0,-0.833082559,-0.337923314,-0.52656276,-0.618920442,1
26,0,0.097033071,-0.813223229,-0.689191798,-0.466124949,1
22,0,-1.073112399,0.099852923,0.774469546,0.425562182,0
35,0,0.892131917,3.114255014,2.238130891,4.418769767,0
14,0,-1.013104939,0.550137053,0.44921147,-0.881181362,1
17,0,-0.998103074,-0.825731121,1.099727623,-0.479808127,0
9,0,-0.563048989,0.675215978,0.123953393,-0.438758592,1
19,0,0.367066642,0.862834365,1.587614737,-0.682775275,0
20,1,-0.173000499,0.48759759,0.937098584,2.425586769,1
27,0,0.742113267,-1.138428433,1.099727623,-0.217547206,1
12,0,-1.868211245,1.33813428,-0.038675645,0.690103632,0
35,0,0.202046126,-0.175320712,0.44921147,-0.828729178,0
12,0,-0.142996769,-0.450494346,0.44921147,-0.682775275,1
16,0,0.532087157,-0.563065379,1.099727623,0.108568547,0
42,0,2.317309093,2.851589271,0.44921147,-0.90170613,1
9,0,-0.983101209,-0.275383851,-0.52656276,0.927278726,1
14,0,0.667103942,0.037313461,-0.52656276,0.094885369,0
26,0,0.337062912,-1.138428433,-0.201304684,-0.379464818,1
48,0,-1.34314597,0.074837138,-0.201304684,-0.54822402,0
13,1,0.187044261,-0.025226002,2.400759929,0.943242434,0
36,0,0.172042396,-0.212844389,-0.363933722,-1.120636986,1
18,0,-0.097991174,2.163655184,0.774469546,0.845179655,0
22,0,1.162165487,0.78778701,1.750243776,2.370854055,1
16,0,0.097033071,0.087345031,-0.201304684,0.553271848,0
26,0,-1.193127319,2.063592044,0.123953393,-0.664531037,1
18,0,0.697107672,0.625184408,-0.201304684,0.069799542,1
67,0,0.577092752,-0.325415421,0.44921147,-0.155972903,0
17,0,0.172042396,0.412550236,-0.363933722,-0.00317741,1
16,0,-0.293015419,-0.087765464,-0.038675645,-0.8994256,1
21,0,-1.598177675,1.28810271,-0.52656276,-0.600676204,0
14,0,1.657227033,2.563907744,-0.851820837,-0.605237263,0
56,0,0.412072237,-0.663128519,-0.201304684,0.005944709,0
24,0,0.712109537,-0.162812819,-1.014449875,-0.705580572,1
23,0,0.247051722,2.301242002,-0.851820837,1.054988392,1
10,0,0.157040531,-0.000210217,0.611840508,0.612565621,1
11,0,0.727111402,0.462581806,1.099727623,0.183826029,1
24,0,0.127036801,0.212423956,0.611840508,-0.680494745,1
23,0,1.072154297,0.562644945,0.44921147,-0.463844419,0
17,0,0.412072237,0.762771225,-0.363933722,-0.311048926,1
26,0,1.117159892,-0.275383851,0.44921147,0.208911856,1
20,0,-0.248009824,-0.362939099,3.051276082,0.829215947,1
16,1,-0.067987444,0.312487096,2.563388967,1.301285604,0
26,0,0.082031206,1.08797643,0.286582431,-0.682775275,0
53,0,1.207171082,0.93788172,-0.038675645,-0.409111705,0
15,0,-0.533045259,-1.413602068,-0.851820837,-0.117203898,1
18,0,-1.22313105,0.174900278,-0.689191798,0.53274708,1
18,0,0.412072237,-0.913286369,-0.201304684,-1.159405991,0
13,0,0.937137512,-0.050241787,-0.689191798,-1.503765983,0
12,0,0.952139377,-0.125289142,-0.689191798,-1.512888102,0
24,0,1.777241953,0.287471311,0.774469546,-0.336134753,1
25,0,1.252176677,0.450073913,-0.363933722,0.094885369,0
44,0,0.307059182,0.024805568,1.587614737,-0.744349578,1
41,0,-0.368024744,2.026068367,2.563388967,-0.564187728,1
28,0,0.007021881,-0.800715336,-0.201304684,0.044713714,1
21,0,0.967141242,0.612676515,0.123953393,0.667298335,0
14,0,0.442075967,0.500105483,0.611840508,1.568107584,1
25,0,0.562090887,0.049821353,1.424985699,-0.525418722,1
33,0,1.852251278,0.88785015,-0.363933722,2.788190998,0
17,0,1.492206517,0.237439741,0.611840508,-0.466124949,0
19,0,1.807245683,-0.375446991,-0.363933722,-0.082995951,0
14,0,0.277055452,-0.425478561,-0.52656276,-0.965560963,0
50,0,-0.188002364,1.138008,-0.363933722,-1.036257385,0
25,0,-0.833082559,0.58766073,0.611840508,-0.235791444,1
14,0,-0.563048989,-0.775699551,-0.201304684,-1.16852811,1
10,0,-0.713067639,-1.138428433,-0.201304684,-1.070465331,0
17,0,0.337062912,0.324994988,2.400759929,1.777916321,0
28,1,-0.082989309,2.376289357,-0.689191798,-0.789960173,1
43,0,-0.338021014,-0.150304927,0.611840508,-1.962152462,0
22,0,-0.157998634,-0.600589056,-1.014449875,-0.744349578,1
21,0,1.477204652,0.450073913,0.611840508,-0.235791444,1
35,0,0.127036801,-0.888270584,-0.038675645,-0.564187728,0
29,0,0.217047992,0.812802795,0.774469546,-0.27684098,0
39,0,-0.383026609,2.513876174,1.099727623,1.260236069,1
26,1,0.052027476,-0.375446991,-0.689191798,1.130245873,0
18,1,-0.563048989,0.700231763,0.286582431,0.719750519,0
27,0,-0.112993039,-0.425478561,-0.201304684,-0.27227992,1
16,0,1.087156162,-0.387954884,-0.363933722,-0.463844419,1
24,0,0.172042396,-0.225352282,0.123953393,-0.379464818,1
44,0,0.397070372,-0.212844389,-0.038675645,0.598882443,1
26,0,1.117159892,-0.538049594,-0.689191798,0.051555304,1
25,0,0.307059182,-1.238491573,-0.201304684,-0.247194093,0
32,0,0.067029341,1.813434195,3.376534158,2.122276313,1
20,0,1.207171082,-0.325415421,-0.52656276,-0.705580572,1
38,0,1.072154297,2.676478776,-0.52656276,-0.842412357,1
8,1,-0.263011689,-0.700652196,-1.339707951,-0.828729178,0
52,0,-0.773075099,0.712739655,-1.014449875,-0.796801762,0
21,0,-0.638058314,1.863465765,-0.201304684,-1.161686521,0
22,0,0.577092752,-0.437986454,1.099727623,0.509941782,0
36,0,1.117159892,1.575784237,0.611840508,-0.561907198,0
24,0,0.097033071,1.175531678,1.262356661,-0.618920442,1
17,0,0.277055452,-0.775699551,0.123953393,-0.762593816,0
34,0,-0.908091884,-1.100904756,-0.363933722,0.487136485,0
19,0,0.337062912,-0.888270584,0.286582431,-0.705580572,0
13,0,-0.968099344,-0.325415421,0.611840508,-0.053349065,0
24,0,-1.028106804,-0.000210217,-0.689191798,-0.705580572,1
14,0,0.952139377,-1.013349508,-1.014449875,-0.618920442,0
31,1,-0.398028474,-0.638112734,-0.851820837,-0.614359382,1
23,0,-0.127994904,-0.175320712,2.726018005,1.387945735,0
21,0,-0.608054584,-0.550557486,-1.014449875,-0.618920442,1
12,0,-0.323019149,0.475089698,1.262356661,1.330932491,0
19,0,0.307059182,-0.200336497,-0.038675645,0.247680862,1
62,0,1.042150567,-0.575573271,-0.038675645,-0.313329456,1
13,0,0.742113267,-0.988333724,-0.851820837,-0.053349065,0
30,0,2.272303498,1.850957872,1.262356661,1.34233514,0
19,0,0.862128187,0.274963418,-0.363933722,0.487136485,1
19,0,1.312184137,0.137376601,0.286582431,-0.753471697,1
30,1,0.052027476,1.500736882,1.424985699,-0.235791444,1
15,0,-0.188002364,2.376289357,1.262356661,-0.313329456,0
38,0,0.127036801,2.638955099,2.075501852,-0.384025878,1
23,0,-0.638058314,-0.037733894,-1.339707951,-0.201583498,1
19,1,-0.848084424,0.062329246,2.075501852,-0.313329456,1
26,0,0.067029341,-0.437986454,-0.52656276,-0.824168119,1
15,0,0.802120727,-0.925794261,0.611840508,2.389098293,0
15,0,0.667103942,-0.087765464,-1.014449875,1.216906004,0
10,0,-0.998103074,-1.163444218,-0.851820837,-0.618920442,1
15,0,0.487081562,-0.563065379,-1.339707951,-0.653128388,0
21,0,-0.503041529,-1.038365293,-0.689191798,-0.178778201,0
14,0,0.142038666,-1.501157316,-0.689191798,-1.280274068,1
13,0,0.877130052,0.087345031,2.075501852,0.279608278,1
89,1,1.987268063,2.063592044,1.099727623,-0.313329456,1
11,0,1.672228898,-0.550557486,-0.52656276,-0.386306408,0
24,1,-0.127994904,0.700231763,0.123953393,-0.358940051,1
12,0,-0.007979984,2.251210432,-0.851820837,0.612565621,0
43,0,0.622098347,-0.450494346,1.587614737,-0.509455014,0
15,0,-0.323019149,0.212423956,1.424985699,0.395915295,1
28,0,0.532087157,0.162392386,-0.363933722,0.482575425,1
43,0,2.407320283,1.313118495,2.400759929,-0.035104827,0
16,0,0.517085292,-0.062749679,-0.851820837,0.395915295,0
17,0,0.427074102,-0.225352282,-0.363933722,-0.429636473,1
18,0,0.007021881,-0.325415421,-0.363933722,-0.347537402,0
23,1,0.727111402,1.563276345,1.262356661,0.005944709,1
16,0,-0.383026609,-0.125289142,0.123953393,-0.347537402,0
19,1,-0.503041529,-1.213475788,0.286582431,-0.564187728,0
22,0,-0.278013554,-0.888270584,0.286582431,-0.347537402,0
31,0,0.832124457,0.350010773,1.912872814,0.218033975,1
37,0,1.102158027,-0.187828604,-0.52656276,-0.628042561,0
10,0,0.742113267,-0.463002239,3.051276082,-1.490082805,1
23,0,-1.178125454,-0.400462776,0.123953393,-0.783118583,0
17,0,0.307059182,-1.000841616,-0.201304684,-0.233510915,1
15,0,-1.103116129,-0.187828604,-0.689191798,-0.206144558,0
19,0,-0.593052719,1.375657957,2.238130891,-0.778557524,1
21,1,4.072527299,1.68835527,1.099727623,-1.033976855,0
12,0,0.247051722,0.475089698,-0.689191798,-0.682775275,0
9,0,-0.413030339,-0.450494346,1.099727623,0.678700984,0
12,0,-0.082989309,0.312487096,-0.038675645,-0.27684098,0
25,0,-1.28313851,0.73775544,0.937098584,-0.564187728,1
20,0,0.652102077,-0.150304927,0.44921147,-0.409111705,1
14,0,0.262053587,0.162392386,0.123953393,-0.598395674,0
58,0,1.057152432,1.275594817,0.44921147,-0.762593816,1
14,0,0.352064777,0.73775544,0.774469546,-0.114923368,1
11,0,-0.473037799,-0.863254799,-0.52656276,0.471172777,1
26,0,-0.638058314,0.950389613,-0.363933722,0.968328261,1
10,0,0.652102077,-0.713160089,0.44921147,-0.463844419,0
47,0,-0.067987444,-0.550557486,0.44921147,-0.564187728,0
36,0,-0.593052719,2.001052582,-0.201304684,-0.133167606,1
12,0,-0.112993039,-1.225983681,-0.363933722,-0.197022439,0
35,0,3.982516109,1.175531678,0.123953393,-0.605237263,1
20,0,-0.218006094,0.475089698,-0.689191798,1.032183094,0
23,0,-0.458035934,1.78841841,1.587614737,0.829215947,0
20,0,0.637100212,-0.275383851,-0.689191798,-0.306487867,0
30,0,0.037025611,0.375026558,-0.52656276,-0.235791444,0
33,0,0.037025611,1.650831592,2.075501852,-0.99292732,0
16,0,0.232049857,-0.062749679,2.075501852,-0.197022439,0
21,0,-0.248009824,-0.975825831,-0.038675645,-1.013452088,0
5,0,0.472079697,-0.237860174,-1.014449875,-0.306487867,1
20,0,-0.263011689,0.375026558,-0.201304684,0.509941782,0
24,0,-0.578050854,0.962897505,0.774469546,-0.178778201,0
9,0,-1.358147835,-0.925794261,1.587614737,-1.394300555,1
29,0,-0.488039664,1.18803957,-1.014449875,-0.45700283,1
14,0,0.712109537,-0.713160089,-0.52656276,-0.420514354,0
43,0,0.187044261,-0.675636411,-0.038675645,-0.728385869,1
12,0,-0.863086289,-0.187828604,0.44921147,1.584071293,0
15,0,1.297182272,1.163023785,1.587614737,0.870265482,0
30,0,0.007021881,0.550137053,-0.52656276,-0.596115144,1
24,0,1.102158027,0.112360816,0.774469546,0.685542573,0
25,0,3.337435914,-0.225352282,-0.52656276,-0.117203898,0
18,0,0.247051722,-0.638112734,-0.201304684,0.332060462,0
19,0,-0.233007959,-0.900778476,0.937098584,-0.00545794,0
28,0,1.087156162,1.18803957,0.123953393,0.247680862,0
14,0,-1.52316835,-0.650620626,1.262356661,-0.539101901,0
9,0,1.447200922,0.725247548,-0.52656276,-0.117203898,0
12,0,0.262053587,0.68772387,-0.038675645,-0.956438844,1
18,0,1.897256873,1.73838684,-0.038675645,-0.386306408,1
15,0,-0.037983714,0.812802795,-0.363933722,-0.358940051,1
18,0,0.157040531,-0.550557486,-0.851820837,-0.206144558,0
15,0,-1.3731497,2.301242002,-0.689191798,0.53274708,0
26,0,0.292057317,-0.087765464,-0.52656276,-0.399989586,1
22,0,1.057152432,1.112992215,0.937098584,-0.983805201,0
60,0,3.247424724,2.088607829,0.44921147,-0.803643351,0
28,0,-0.413030339,-0.312907529,1.262356661,1.057268921,1
27,0,0.652102077,0.299979203,-0.689191798,-0.659969977,1
19,1,-0.218006094,0.212423956,1.587614737,2.642237095,0
36,0,-0.097991174,0.500105483,0.44921147,0.07892166,0
41,0,1.102158027,-0.050241787,0.286582431,-0.089837541,0
70,0,1.477204652,-0.337923314,-1.177078913,0.425562182,0
30,1,-1.193127319,-0.750683766,1.750243776,3.123428871,1
62,0,1.192169217,-0.800715336,-1.014449875,-0.979244142,0
17,0,-0.308017284,-0.287891744,-1.014449875,0.393634765,1
10,1,-0.653060179,-0.725667981,-1.664966028,0.808691179,0
32,0,0.427074102,1.125500108,-0.52656276,-1.490082805,0
4,0,-0.203004229,0.099852923,-0.851820837,-0.313329456,0
20,0,-1.298140375,-1.288523143,0.123953393,1.679853542,0
44,0,-0.533045259,1.363150065,-1.014449875,-0.762593816,0
31,0,-0.127994904,-0.287891744,0.286582431,-1.298518306,0
20,1,-1.85320938,-0.788207444,0.937098584,2.512246899,0
42,0,0.127036801,0.212423956,-0.689191798,-0.705580572,1
17,0,0.397070372,0.812802795,-0.201304684,0.07892166,1
28,1,-1.808203785,-0.975825831,-0.201304684,-1.248346652,0
27,0,-0.833082559,-1.000841616,-0.851820837,-0.824168119,0
